entity,label
http://www.wikidata.org/entity/Q105222017,The Virgin and Child with Saint Anne
http://www.wikidata.org/entity/Q105222123,"Saint John Baptist, Saint Jerome and Saint Francis of Assisi"
http://www.wikidata.org/entity/Q105222233,Italian Landscape
http://www.wikidata.org/entity/Q1052269,Paolo Domenico Finoglia
http://www.wikidata.org/entity/Q105261,Mount Parnassus
http://www.wikidata.org/entity/Q105296760,The sick child
http://www.wikidata.org/entity/Q105299949,Q105299949
http://www.wikidata.org/entity/Q105320,Berthe Morisot
http://www.wikidata.org/entity/Q105322785,St. Francis receiving the Stigmata
http://www.wikidata.org/entity/Q105324807,"Musée Saint-Raymond, 25682"
http://www.wikidata.org/entity/Q1053313,Jerusalem Delivered
http://www.wikidata.org/entity/Q105346884,Q105346884
http://www.wikidata.org/entity/Q105346885,Q105346885
http://www.wikidata.org/entity/Q105346886,Sea coast
http://www.wikidata.org/entity/Q105346888,Q105346888
http://www.wikidata.org/entity/Q105346890,Q105346890
http://www.wikidata.org/entity/Q105346891,"Women in a Park with Children, Swans and a Dog"
http://www.wikidata.org/entity/Q105346892,The Flamingos
http://www.wikidata.org/entity/Q105346894,Portrait de Madame Pascal
http://www.wikidata.org/entity/Q105346896,The painter Fernand Viola
http://www.wikidata.org/entity/Q105346897,Women in a Park at the Edge of the Water with a Child and a Dog
http://www.wikidata.org/entity/Q105346900,Q105346900
http://www.wikidata.org/entity/Q105346901,Giuseppe Fravega
http://www.wikidata.org/entity/Q105346903,Q105346903
http://www.wikidata.org/entity/Q105346905,Q105346905
http://www.wikidata.org/entity/Q105346906,Q105346906
http://www.wikidata.org/entity/Q105346907,Q105346907
http://www.wikidata.org/entity/Q105346909,Q105346909
http://www.wikidata.org/entity/Q105346910,Q105346910
http://www.wikidata.org/entity/Q105346911,Q105346911
http://www.wikidata.org/entity/Q105346913,Q105346913
http://www.wikidata.org/entity/Q105346914,Q105346914
http://www.wikidata.org/entity/Q105346916,Q105346916
http://www.wikidata.org/entity/Q105346917,Q105346917
http://www.wikidata.org/entity/Q105346920,Q105346920
http://www.wikidata.org/entity/Q105346921,Q105346921
http://www.wikidata.org/entity/Q105346922,Q105346922
http://www.wikidata.org/entity/Q105346924,Q105346924
http://www.wikidata.org/entity/Q105346926,Q105346926
http://www.wikidata.org/entity/Q105346928,Q105346928
http://www.wikidata.org/entity/Q105346929,Q105346929
http://www.wikidata.org/entity/Q105346930,"The French Actor Joseph-Jean-Baptiste Albouy, stage name Dazincourt"
http://www.wikidata.org/entity/Q105346932,Q105346932
http://www.wikidata.org/entity/Q105346933,Q105346933
http://www.wikidata.org/entity/Q105346934,Deer by Water
http://www.wikidata.org/entity/Q105346935,Q105346935
http://www.wikidata.org/entity/Q105346936,Portrait of André Grangier
http://www.wikidata.org/entity/Q105346937,Q105346937
http://www.wikidata.org/entity/Q105346938,Q105346938
http://www.wikidata.org/entity/Q105346939,Q105346939
http://www.wikidata.org/entity/Q105346940,Self Portrait Old
http://www.wikidata.org/entity/Q105346941,A Man
http://www.wikidata.org/entity/Q105346942,Q105346942
http://www.wikidata.org/entity/Q105346944,Q105346944
http://www.wikidata.org/entity/Q105346945,Q105346945
http://www.wikidata.org/entity/Q105346946,Q105346946
http://www.wikidata.org/entity/Q105346947,Q105346947
http://www.wikidata.org/entity/Q105346949,Q105346949
http://www.wikidata.org/entity/Q105346950,Venus and Love
http://www.wikidata.org/entity/Q105346951,Q105346951
http://www.wikidata.org/entity/Q105346952,Q105346952
http://www.wikidata.org/entity/Q105346953,Q105346953
http://www.wikidata.org/entity/Q105346954,Q105346954
http://www.wikidata.org/entity/Q105346955,Q105346955
http://www.wikidata.org/entity/Q105346956,Q105346956
http://www.wikidata.org/entity/Q105346957,Q105346957
http://www.wikidata.org/entity/Q105346959,Q105346959
http://www.wikidata.org/entity/Q105346960,Q105346960
http://www.wikidata.org/entity/Q105346961,Q105346961
http://www.wikidata.org/entity/Q105346962,Q105346962
http://www.wikidata.org/entity/Q105346963,Q105346963
http://www.wikidata.org/entity/Q105346965,Q105346965
http://www.wikidata.org/entity/Q105346966,Q105346966
http://www.wikidata.org/entity/Q105346967,Q105346967
http://www.wikidata.org/entity/Q105346969,Q105346969
http://www.wikidata.org/entity/Q105346970,Q105346970
http://www.wikidata.org/entity/Q105346971,Q105346971
http://www.wikidata.org/entity/Q105346972,Q105346972
http://www.wikidata.org/entity/Q105346973,Q105346973
http://www.wikidata.org/entity/Q105346974,Q105346974
http://www.wikidata.org/entity/Q105346976,Q105346976
http://www.wikidata.org/entity/Q105346977,Virgin and Child with a Rose
http://www.wikidata.org/entity/Q105346978,Q105346978
http://www.wikidata.org/entity/Q105346979,Henri DIDIER
http://www.wikidata.org/entity/Q105346980,The Cleopatra's Handmaid
http://www.wikidata.org/entity/Q105346981,Q105346981
http://www.wikidata.org/entity/Q105346982,Q105346982
http://www.wikidata.org/entity/Q105346983,Le Mitron - Théodule Ribot
http://www.wikidata.org/entity/Q105346984,Q105346984
http://www.wikidata.org/entity/Q105346985,Q105346985
http://www.wikidata.org/entity/Q105346986,Mrs Fravega or Mrs Meuricoffre
http://www.wikidata.org/entity/Q105346987,Q105346987
http://www.wikidata.org/entity/Q105346988,Q105346988
http://www.wikidata.org/entity/Q105346989,Q105346989
http://www.wikidata.org/entity/Q105346990,Q105346990
http://www.wikidata.org/entity/Q105346996,Q105346996
http://www.wikidata.org/entity/Q105347016,Q105347016
http://www.wikidata.org/entity/Q105356282,Q105356282
http://www.wikidata.org/entity/Q1053735,Munich Central Collecting Point
http://www.wikidata.org/entity/Q105376291,Porus Defeated by Alexander
http://www.wikidata.org/entity/Q105376295,Q105376295
http://www.wikidata.org/entity/Q105376296,Mary Magdalene in extasy
http://www.wikidata.org/entity/Q105376596,Q105376596
http://www.wikidata.org/entity/Q105377007,Q105377007
http://www.wikidata.org/entity/Q1053956,bead
http://www.wikidata.org/entity/Q105395988,Q105395988
http://www.wikidata.org/entity/Q105396837,Q105396837
http://www.wikidata.org/entity/Q1054145,Carlo Braccesco
http://www.wikidata.org/entity/Q105430123,View of Rouen
http://www.wikidata.org/entity/Q105430124,Q105430124
http://www.wikidata.org/entity/Q105430126,Q105430126
http://www.wikidata.org/entity/Q105430127,La justice de Trajan
http://www.wikidata.org/entity/Q105430128,Q105430128
http://www.wikidata.org/entity/Q105434936,Still-Life with Two Rabbits
http://www.wikidata.org/entity/Q105435173,"Young man sitting indoors, writing"
http://www.wikidata.org/entity/Q105444113,Welsh Coast in the fog
http://www.wikidata.org/entity/Q105444114,Q105444114
http://www.wikidata.org/entity/Q105444115,Q105444115
http://www.wikidata.org/entity/Q105444116,Q105444116
http://www.wikidata.org/entity/Q105444117,Q105444117
http://www.wikidata.org/entity/Q105444118,Q105444118
http://www.wikidata.org/entity/Q105444119,Q105444119
http://www.wikidata.org/entity/Q105444120,Sunrise with the Chariot of Apollo
http://www.wikidata.org/entity/Q105444121,Q105444121
http://www.wikidata.org/entity/Q105444122,Q105444122
http://www.wikidata.org/entity/Q105444123,Q105444123
http://www.wikidata.org/entity/Q105444124,A Deer Chased by Dogs
http://www.wikidata.org/entity/Q105444125,Marine Landscape (The Cape and Dunes of Saint-Quentin)
http://www.wikidata.org/entity/Q105444127,Q105444127
http://www.wikidata.org/entity/Q105444128,The Deposition
http://www.wikidata.org/entity/Q105444130,Horatius just killing his sister
http://www.wikidata.org/entity/Q105444131,Q105444131
http://www.wikidata.org/entity/Q105444132,Q105444132
http://www.wikidata.org/entity/Q105444134,Q105444134
http://www.wikidata.org/entity/Q105444135,Q105444135
http://www.wikidata.org/entity/Q105444136,Saint Sebastian tended by Saint Irene
http://www.wikidata.org/entity/Q105444356,"Fisher at Villerville, low tide"
http://www.wikidata.org/entity/Q105444357,Q105444357
http://www.wikidata.org/entity/Q105444738,Q105444738
http://www.wikidata.org/entity/Q105444922,André Marius Auguste Aillaud
http://www.wikidata.org/entity/Q105465424,Good Samaritan
http://www.wikidata.org/entity/Q105466079,Christ driving the money-changers from the temple
http://www.wikidata.org/entity/Q105466414,Q105466414
http://www.wikidata.org/entity/Q1054722,polishing
http://www.wikidata.org/entity/Q105507,wig
http://www.wikidata.org/entity/Q105511951,Q105511951
http://www.wikidata.org/entity/Q105512055,Q105512055
http://www.wikidata.org/entity/Q10551516,church council
http://www.wikidata.org/entity/Q105528471,"Musée Saint-Raymond, 72 3 4"
http://www.wikidata.org/entity/Q105530644,"Musée Saint-Raymond, D 69 2 2"
http://www.wikidata.org/entity/Q105530645,"Musée Saint-Raymond, 75 1 121"
http://www.wikidata.org/entity/Q105530646,"Musée Saint-Raymond, 80 1 6"
http://www.wikidata.org/entity/Q105530647,"Musée Saint-Raymond, 80 1 123"
http://www.wikidata.org/entity/Q105530648,"Musée Saint-Raymond, 81 2 9"
http://www.wikidata.org/entity/Q105530649,Q105530649
http://www.wikidata.org/entity/Q105530650,"Musée Saint-Raymond, 2000 14 8"
http://www.wikidata.org/entity/Q105530651,"Musée Saint-Raymond, 2000 14 26"
http://www.wikidata.org/entity/Q105530652,"Musée Saint-Raymond, 2000 14 27"
http://www.wikidata.org/entity/Q105530653,"Musée Saint-Raymond, 2000 14 197"
http://www.wikidata.org/entity/Q105530654,"Musée Saint-Raymond, 2000 14 199"
http://www.wikidata.org/entity/Q105530655,"Musée Saint-Raymond, 2000 14 201"
http://www.wikidata.org/entity/Q105530656,"Musée Saint-Raymond, 2000 14 207"
http://www.wikidata.org/entity/Q105530657,"Musée Saint-Raymond, 2000 14 220"
http://www.wikidata.org/entity/Q105530658,"Musée Saint-Raymond, 2000 14 229"
http://www.wikidata.org/entity/Q105530659,"Musée Saint-Raymond, 2000 14 231"
http://www.wikidata.org/entity/Q105530660,"Musée Saint-Raymond, 2000 14 243"
http://www.wikidata.org/entity/Q105530662,"Musée Saint-Raymond, 2000 14 244"
http://www.wikidata.org/entity/Q105530663,"Musée Saint-Raymond, 2000 14 266"
http://www.wikidata.org/entity/Q105530664,"Musée Saint-Raymond, 2000 14 277"
http://www.wikidata.org/entity/Q105530665,"Musée Saint-Raymond, 2000 14 278"
http://www.wikidata.org/entity/Q105530667,"Musée Saint-Raymond, 2000 14 281"
http://www.wikidata.org/entity/Q105530668,"Musée Saint-Raymond, 2000 14 283"
http://www.wikidata.org/entity/Q105530669,"Musée Saint-Raymond, 2000 14 286"
http://www.wikidata.org/entity/Q105530670,"Musée Saint-Raymond, 2000 14 289"
http://www.wikidata.org/entity/Q105530671,"Musée Saint-Raymond, 2000 14 292"
http://www.wikidata.org/entity/Q105530672,"Musée Saint-Raymond, 2000 14 297"
http://www.wikidata.org/entity/Q105530673,"Musée Saint-Raymond, 2000 14 299"
http://www.wikidata.org/entity/Q105530674,"Musée Saint-Raymond, 2000 14 301"
http://www.wikidata.org/entity/Q105530675,"Musée Saint-Raymond, 2000 14 303"
http://www.wikidata.org/entity/Q105530676,"Musée Saint-Raymond, 2000 14 307"
http://www.wikidata.org/entity/Q105530677,"Musée Saint-Raymond, 2000 14 308"
http://www.wikidata.org/entity/Q105530678,"Musée Saint-Raymond, 2000 14 309"
http://www.wikidata.org/entity/Q105530680,"Musée Saint-Raymond, 2000 14 310"
http://www.wikidata.org/entity/Q105530681,"Musée Saint-Raymond, 2000 14 311"
http://www.wikidata.org/entity/Q105530682,"Musée Saint-Raymond, 2000 14 312"
http://www.wikidata.org/entity/Q105530683,"Musée Saint-Raymond, 2000 14 313"
http://www.wikidata.org/entity/Q105530685,"Musée Saint-Raymond, 2000 14 314"
http://www.wikidata.org/entity/Q105530686,"Musée Saint-Raymond, 2000 15 1"
http://www.wikidata.org/entity/Q105530688,"Musée Saint-Raymond, 2000 15 144"
http://www.wikidata.org/entity/Q105530689,"Musée Saint-Raymond, 2000 15 159"
http://www.wikidata.org/entity/Q105530690,"Musée Saint-Raymond, 2000 15 160"
http://www.wikidata.org/entity/Q105530691,"Musée Saint-Raymond, 2000 15 162"
http://www.wikidata.org/entity/Q105530692,"Musée Saint-Raymond, 2000 15 164"
http://www.wikidata.org/entity/Q105530693,"Musée Saint-Raymond, 2000 15 212"
http://www.wikidata.org/entity/Q105530694,"Musée Saint-Raymond, 2000 15 325"
http://www.wikidata.org/entity/Q105530696,"Musée Saint-Raymond, 2000 18 110"
http://www.wikidata.org/entity/Q105530698,"Musée Saint-Raymond, 2000 18 406"
http://www.wikidata.org/entity/Q105530699,"Musée Saint-Raymond, 25538"
http://www.wikidata.org/entity/Q105530700,"Musée Saint-Raymond, 25912"
http://www.wikidata.org/entity/Q105530722,"Musée Saint-Raymond, 26006"
http://www.wikidata.org/entity/Q105530723,"Musée Saint-Raymond, 26242"
http://www.wikidata.org/entity/Q105530724,Q105530724
http://www.wikidata.org/entity/Q105530725,"Musée Saint-Raymond, D 71 1 6"
http://www.wikidata.org/entity/Q105530727,"Musée Saint-Raymond, D 71 1 8"
http://www.wikidata.org/entity/Q105530728,"Musée Saint-Raymond, D 71 1 12"
http://www.wikidata.org/entity/Q105530729,"Musée Saint-Raymond, D 71 1 68"
http://www.wikidata.org/entity/Q105530730,"Musée Saint-Raymond, Ra 344"
http://www.wikidata.org/entity/Q105530731,"Musée Saint-Raymond, VT71 H7 n°2301"
http://www.wikidata.org/entity/Q105530732,"Musée Saint-Raymond, VT71 S n°184"
http://www.wikidata.org/entity/Q105530733,"Musée Saint-Raymond, VT75 P7 cit 70"
http://www.wikidata.org/entity/Q1055331,pectoral cross
http://www.wikidata.org/entity/Q105534720,Q105534720
http://www.wikidata.org/entity/Q105534723,Q105534723
http://www.wikidata.org/entity/Q105534724,Q105534724
http://www.wikidata.org/entity/Q105534725,Q105534725
http://www.wikidata.org/entity/Q105534726,Q105534726
http://www.wikidata.org/entity/Q105534727,Q105534727
http://www.wikidata.org/entity/Q105534728,Q105534728
http://www.wikidata.org/entity/Q105534729,Q105534729
http://www.wikidata.org/entity/Q105534730,Q105534730
http://www.wikidata.org/entity/Q105534731,Q105534731
http://www.wikidata.org/entity/Q105534733,Portrait of a young man
http://www.wikidata.org/entity/Q105534737,The Beach at Deauville
http://www.wikidata.org/entity/Q105534738,Q105534738
http://www.wikidata.org/entity/Q105534740,Q105534740
http://www.wikidata.org/entity/Q105534742,Q105534742
http://www.wikidata.org/entity/Q105534743,Q105534743
http://www.wikidata.org/entity/Q105534745,Q105534745
http://www.wikidata.org/entity/Q105534749,Q105534749
http://www.wikidata.org/entity/Q105534750,Q105534750
http://www.wikidata.org/entity/Q105534752,Q105534752
http://www.wikidata.org/entity/Q105534755,Q105534755
http://www.wikidata.org/entity/Q105534756,Q105534756
http://www.wikidata.org/entity/Q105534757,Q105534757
http://www.wikidata.org/entity/Q105534758,Q105534758
http://www.wikidata.org/entity/Q105534759,Q105534759
http://www.wikidata.org/entity/Q105534762,Q105534762
http://www.wikidata.org/entity/Q105534763,Q105534763
http://www.wikidata.org/entity/Q105534764,Q105534764
http://www.wikidata.org/entity/Q105534765,Q105534765
http://www.wikidata.org/entity/Q105534767,Q105534767
http://www.wikidata.org/entity/Q105534768,Q105534768
http://www.wikidata.org/entity/Q105534772,Q105534772
http://www.wikidata.org/entity/Q105534775,Offering to the Virgin the Day After the Wedding
http://www.wikidata.org/entity/Q105534776,Q105534776
http://www.wikidata.org/entity/Q105534777,Q105534777
http://www.wikidata.org/entity/Q105534781,Q105534781
http://www.wikidata.org/entity/Q105534782,Q105534782
http://www.wikidata.org/entity/Q105534788,Q105534788
http://www.wikidata.org/entity/Q105534793,Q105534793
http://www.wikidata.org/entity/Q105534794,Q105534794
http://www.wikidata.org/entity/Q105534795,Q105534795
http://www.wikidata.org/entity/Q105534797,Q105534797
http://www.wikidata.org/entity/Q105534802,Q105534802
http://www.wikidata.org/entity/Q105534803,Venus and Adonis
http://www.wikidata.org/entity/Q105534805,Q105534805
http://www.wikidata.org/entity/Q105534806,Q105534806
http://www.wikidata.org/entity/Q105534807,Q105534807
http://www.wikidata.org/entity/Q105534808,Q105534808
http://www.wikidata.org/entity/Q105534809,Q105534809
http://www.wikidata.org/entity/Q105534810,Philippe de Champaigne - Le vœu de Louis XIII
http://www.wikidata.org/entity/Q105534812,Q105534812
http://www.wikidata.org/entity/Q105534813,Q105534813
http://www.wikidata.org/entity/Q105534815,Q105534815
http://www.wikidata.org/entity/Q105534816,Q105534816
http://www.wikidata.org/entity/Q105534817,Q105534817
http://www.wikidata.org/entity/Q105534819,Q105534819
http://www.wikidata.org/entity/Q105534821,The Tributaries of the Seine
http://www.wikidata.org/entity/Q105534822,Q105534822
